sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
[MASK]short it was Every Irish Town,0.0003196437698716287,0.0,0.0,0.0016237387019937242,0.0,0.0,0.00039491675367958867,0.0,0.997661700774455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Look [MASK] him!,0.0,0.9969995469851214,0.0,0.0,0.0,0.0,0.001412397698857969,0.0,0.0014892974136474723,9.875790237321805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm shocked [MASK] my husband's behavior,0.0,0.0,0.0,0.0,0.0,0.0,0.02096339359273554,0.0,0.013101451201176794,0.9111272548163817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05480790038970596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
She died [MASK]1890 aged sixty-six,0.003112798316441306,0.0,0.0,0.0,0.0,0.0,7.453674440843482e-05,0.0,0.9963691077303886,0.00044355720876171844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One was dependent [MASK]the other,0.9757145032560015,0.0,0.0,0.0,0.0019597542787039303,0.0,0.016558426926605276,0.0,0.005767315538689335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Then I feel a tap[MASK] the arm,0.9246551311037009,0.005700422115799371,0.0,0.0,0.0,0.0,0.0,0.0,0.06442694239581845,0.0,0.005217504384681307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He was well aware[MASK] the importance of a new name,0.0006409291732661879,0.0,0.0,0.0,0.0007780475443843493,0.0,0.9376001437648036,0.0,0.0,0.0,0.0,0.0,0.06098087951754582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fill [MASK]the survey and send it back to us,0.0,0.0,0.0,0.0,0.0,0.0,0.0012381989398414141,0.0,0.989748517891157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007252419687875158,0.0,0.0,0.0017608634811264196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He rather speaks [MASK] honor,0.0,0.0,0.0,0.0,0.8047802657770982,0.0,0.125818530099606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.029409364954093e-06,0.06939217471393092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.9999957959664681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2098829444809552e-06,1.359975795515122e-06,6.341747918865545e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah feel sorry [MASK] her,0.0,0.0008605309450888408,0.0,0.0,0.0,0.0,0.0031225224389502915,0.0,0.002214267482831962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938026791331289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947186010637558,0.0,0.0,0.0,0.0,0.0,0.0024341407635821953,0.0002724212403198167,0.0025748369323422247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least I didn't see it,0.0,0.9985193249154454,0.0,0.0,0.0,0.0,0.00014938872758409,0.0,0.001086543769215866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024474258775467213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.9928937923450207,0.0001512782767509412,0.0,0.0,0.006777892503411431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017703687481684398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,9.655993618201931e-05,0.0,0.999482710752541,0.0,0.00028266584424535616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013806346703165075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.00048163811149659684,0.0,0.9989387178427742,0.0,0.00044473233275266124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013491171297654522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.003080395369655399,0.0011582711056006,0.0,0.0,0.0,0.0,0.0014089048360473482,0.0,0.9943524286886967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,2.7388693644010505e-05,0.0,0.0,0.0,0.0,0.0,0.9999716970945085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600917712379215e-07,3.541200762416405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.6179980340728524,0.0,0.003926694865124389,0.0,0.37800890521711583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.636584490739628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.9817783968960506,0.0,0.004958493482930568,0.0,0.0034264177695049916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009836691851513863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.06958933974416297,0.0,0.0,0.0,0.0,0.012450615009933035,0.0,0.8503336537762088,0.0,0.06762639146969512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.06055457296313961,0.0,0.7439239222637712,0.0,0.1791501999601051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01637130481298404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters and that can damage their roots,0.00997957919828798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554743121229662,0.03379035851240877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007557501663370728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.999732566863549,0.0,0.0,0.0,0.0,1.5172097187552063e-05,0.00014478372666981124,0.0,0.00010747731259361563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition as we have just seen there was a growing control of family size,0.00024245771010688767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994727072428478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028223580724176327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5992398035794117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.9974411187593198,0.0,0.0,0.0,0.0,5.417068837106985e-05,0.0,0.0022841223504353417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022058820187369067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain in two quite different senses,0.00022525741737880044,0.0,0.0,0.0,0.0,0.0,0.00022317621485444254,0.0,0.0011581515544510964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983934148133157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment listened to the somehow insistent angry ringing,0.0,0.0,0.0,0.0,0.0,4.738652126656426e-05,0.0,0.0,0.999941485721327,0.0,0.0,0.0,0.0,0.0,0.0,2.115824136238875e-06,0.0,9.01193327015984e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.9528908964475286,0.0,0.0,0.0,0.0,0.00020789520829447332,0.0,0.045030160380129865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018710479640470558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.0006373837604219545,0.0,0.0,0.0,0.0,0.0,0.9920172898538573,0.0,0.007129379342868832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002159470428519643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We've got a fight [MASK] our hands said Bernice,0.46823265961300947,0.0,0.0,0.0,0.0,0.0,0.007835593774079337,0.0,0.5176288180867513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006302928526159874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.0029648788176721325,0.0,0.03781841091111707,0.9445712682922831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014645441978927696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.004058070742305335,0.0,0.0,0.0,0.9919482646059824,0.0,0.00030925992819219806,0.0,0.0036844047235200326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.07755207564958207,0.0,0.18154200093484618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209154317780901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41999049163748164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,5.0163823456404525e-05,0.0,0.00203003908549827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68640401260929e-06,0.9979171106870327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.015037973518323047,0.0,0.004020482050488535,0.0,0.9793490569258242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001592487505364232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.349804868273157,0.0,0.0023815464041929864,0.0,0.23683792770621123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109756576164388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.08936143576908384,0.0,0.0,0.0,0.0,0.0,0.3173045053200652,0.0,0.5661367697955064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719728911534448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.03000263742729559,0.0,0.0009634781142296825,0.0,0.9662870618874957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027468225709790244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9995174870952587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486217977232956e-05,0.0,0.000198469008816635,0.0,0.0,0.0,0.0,0.0,0.0001891817161523772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.03197346440839427,0.001643483751303681,0.0,0.0,0.007322662393631538,0.0,0.9590603894466705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.006519837067528213,0.0,0.0,0.0,0.0,0.0,0.0007795513548456546,0.0,0.9908800769987988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018205345788273848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.9977470923463426,0.0,0.0,0.00025158773843144945,0.0,0.00011438658214950148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018869333330763973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS ridden by Russian Nikolay Amelchenko died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.0006745489225184146,0.0,0.0,0.0,0.0,0.0,0.9798426987710862,0.0,0.01903536447692499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044738782947037763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.9578076062860927,0.0,0.0,0.0002272343720755326,0.0,0.0,0.006890336524061067,0.0,0.03507482281777067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.00021150426252439364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985831905169714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001051724534414778,0.0,0.0,0.0,0.0,0.0011001327670627009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.13888265550963083,0.0,0.3089986151702376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374270617970257,0.0,0.0,0.0,0.0,0.0,0.0,0.014691667523105842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you I felt a bit mean [MASK] being amused but after all they had only themselves to blame,0.0,0.024208840419132717,0.0,0.0,0.0,0.0,0.025352410804645672,0.0,0.03068529995619794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197534488200236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed EconomaticsEducation [MASK] distributor for the Minilabspecifically aimed at schools,0.0,0.0,0.0,0.8776006839905843,0.0,0.0,0.0,0.0,0.007028019887186289,0.013860568109394135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10151072801283524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said Harvey thinks I am employed by Midwinter to check [MASK] on him?,0.0,0.0,0.0,0.0,0.0017018226463808958,0.0,0.0008327955868459188,0.0,0.31374474646866146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837206352981117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.0006844706729736535,0.0,0.0,0.0,6.475655821302972e-05,0.0,0.0,0.9989010388389953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034973392981804756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.6882389799508126,0.0,0.0,0.0,0.0,0.0,0.05899821843477046,0.0,0.25011875566112685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026440459532901103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.0007684972817671048,0.0,0.21694815492508482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024715876350278735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798117601581201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.9686984013232541,0.0,0.0,0.0,0.0,0.030317359307150384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004252982651098489,0.0,0.0,0.0,0.0005589411044855924,0.0,0.0,0.0,0.0,0.0,0.0
