sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.0004927976985172116,0.0,0.9980953443650216,0.0,0.0005015278608797265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009103300755815269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.001047696916734599,0.0,0.9974553544667214,0.0,0.0009308063171438473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005661422994001573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.006152782800288654,0.0010234911318051903,0.0,0.0,0.0,0.0,0.010167710740547701,0.0,0.9826560153273585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,4.443777140149893e-05,0.0,0.0,0.0,0.0,0.0,0.9999548444969053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631044665902583e-07,2.5462722663066674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.567633944531271,0.0,0.0016178075065120584,0.0,0.4306010870709329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014716089128395416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.9894700217145295,0.0,0.0034440294781113725,0.0,0.0022518169112285507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483413189613063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.20814832869548605,0.0,0.0,0.0,0.0,0.016796709482746596,0.0,0.7248888280909842,0.0,0.05016613373078318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.028684827358188603,0.0,0.9253767405724023,0.0,0.030192214485402442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015746217584006704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters and that can damage their roots,0.010288723138938072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759015996422584,0.01267990514126985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011297720775336163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.998934821715698,0.0,0.0,0.0,0.0,3.4963257617382725e-05,0.0002572671304300244,0.0,0.000772947896254522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition as we have just seen there was a growing control of family size,5.819996358768543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999190589009763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2411351896662904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.297835393371356e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.9988427482113216,0.0,0.0,0.0,0.0,1.8645847326645583e-05,0.0,0.0010840820626558606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4523878695947194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain in two quite different senses,0.00020879978813977674,0.0,0.0,0.0,0.0,0.0,0.0003101536532587297,0.0,0.005302618079343173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941784284792583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment listened to the somehow insistent angry ringing,0.0,0.0,0.0,0.0,0.0,1.0601396965616674e-05,0.0,0.0,0.9999888125209394,0.0,0.0,0.0,0.0,0.0,0.0,3.036341811079115e-07,0.0,2.8244791389261226e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.9574765863868195,0.0,0.0,0.0,0.0,0.0008710921228298911,0.0,0.03498524101248976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667080477860837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.0002846952358861273,0.0,0.0,0.0,0.0,0.0,0.9961506737085211,0.0,0.0033949930601628506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016963799543000724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We've got a fight [MASK] our hands said Bernice,0.585976463573113,0.0,0.0,0.0,0.0,0.0,0.007934788943121933,0.0,0.40170883856926587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043799089144992195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.0033761690546183503,0.0,0.06617456070968508,0.8986844983567963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03176477187890029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.004808114905618641,0.0,0.0,0.0,0.980661817877368,0.0,0.0014083205751819865,0.0,0.013121746641831447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.034008438858089206,0.0,0.17927797278045485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27695972406417657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097538642972793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,1.4487043036853897e-05,0.0,0.0011647662026963179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.637434086832675e-06,0.99881610932018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.01935113753508978,0.0,0.00455274440709616,0.0,0.9739911863694738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002104931688340283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.6267984103664139,0.0,0.0007302408805667684,0.0,0.07333003819918801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2991413105538313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.013382291520433893,0.0,0.0,0.0,0.0,0.0,0.048138701660831125,0.0,0.923773099493082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705907325653083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.006385267301294783,0.0,0.00028893585061127996,0.0,0.9931130146978701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002127821502238315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9996280388783186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.977830256109833e-05,0.0,0.0002590947063965983,0.0,0.0,0.0,0.0,0.0,7.3088112723648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.02338259213420496,0.001769462649418681,0.0,0.0,0.008243025240830312,0.0,0.9666049199755461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.00758752796274195,0.0,0.0,0.0,0.0,0.0,0.0009679487097589997,0.0,0.9901147495903729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013297737371260649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.9952868080401409,0.0,0.0,0.00010359760658496392,0.0,5.781311036141106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004551781242912721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS ridden by Russian Nikolay Amelchenko died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.000469595641168379,0.0,0.0,0.0,0.0,0.0,0.9768704044638206,0.0,0.022348378882808096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003116210122029393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.9465184600120703,0.0,0.0,0.0001867560379464127,0.0,0.0,0.011417213795020694,0.0,0.041877570154962636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.0005906505507466093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974589270483821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016694497101216697,0.0,0.0,0.0,0.0,0.001783477429859128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.052826222212110766,0.0,0.35484950721777925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884814843363663,0.0,0.0,0.0,0.0,0.0,0.0,0.0038427862337437444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you I felt a bit mean [MASK] being amused but after all they had only themselves to blame,0.0,0.005822331288457669,0.0,0.0,0.0,0.0,0.014260468664898204,0.0,0.01841026029919585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615069397474483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed EconomaticsEducation [MASK] distributor for the Minilabspecifically aimed at schools,0.0,0.0,0.0,0.8857146222868092,0.0,0.0,0.0,0.0,0.017981867470544848,0.021005429570022868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752980806726231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said Harvey thinks I am employed by Midwinter to check [MASK] on him?,0.0,0.0,0.0,0.0,0.0004985852551044002,0.0,8.001059026305016e-05,0.0,0.3775650693357375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621856334818895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.002673632013663139,0.0,0.0,0.0,0.00014937486871711438,0.0,0.0,0.9953834523847757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017935407328440772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.6019622017507563,0.0,0.0,0.0,0.0,0.0,0.09555723343368736,0.0,0.2985484536128601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003932111202696244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.0007712497304103219,0.0,0.2100907583780382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016457714145544063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874922204769971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.9711398198584621,0.0,0.0,0.0,0.0,0.028681895532297386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4934563821123004e-05,0.0,0.0,0.0,0.00014335004541938778,0.0,0.0,0.0,0.0,0.0,0.0
