sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
[MASK]short， it was Every Irish Town,5.911245141339128e-06,0.0,0.0,3.6103958546949526e-06,0.0,0.0,2.5502870863469645e-06,0.0,0.9999879280719176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Look [MASK] him!,0.0,0.9995759787285583,0.0,0.0,0.0,0.0,0.000376803081423301,0.0,4.021525619477119e-05,7.002933823612796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm shocked [MASK] my husband's behavior,0.0,0.0,0.0,0.0,0.0,0.0,0.0007101633561338058,0.0,0.0006774997671800629,0.997648775264054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000963561612632106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
She died [MASK]1890 aged sixty-six,0.00032623130300429024,0.0,0.0,0.0,0.0,0.0,3.0456163206413213e-06,0.0,0.9995258285393042,0.0001448945413708816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One was dependent [MASK]the other,0.9966263277902072,0.0,0.0,0.0,0.0001201721523173455,0.0,0.0023741717150723997,0.0,0.000879328342403011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Then I feel a tap[MASK] the arm,0.9769940843430379,0.0018775105727097435,0.0,0.0,0.0,0.0,0.0,0.0,0.020786818697994144,0.0,0.0003415863862581926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He was well aware[MASK] the importance of a new name,7.75949059140568e-05,0.0,0.0,0.0,6.0986419147396684e-05,0.0,0.9964600165375579,0.0,0.0,0.0,0.0,0.0,0.0034014021373806277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fill [MASK]the survey and send it back to us,0.0,0.0,0.0,0.0,0.0,0.0,1.870591856308825e-05,0.0,0.9998049703833024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015461168183936896,0.0,0.0,2.1712016295130414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He rather speaks [MASK] ‘honor’,0.0,0.0,0.0,0.0,0.4385701187939975,0.0,0.5383834920990915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529196398936834e-05,0.023031097142921626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.9999990499071063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.623710177031702e-07,2.661606156892876e-07,2.1561260294839815e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah， feel sorry [MASK] her,0.0,7.901915739649971e-05,0.0,0.0,0.0,0.0,0.00017393146174226814,0.0,0.00021461164274500064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995324377381163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982741820573868,0.0,0.0,0.0,0.0,0.0,0.001085799518534988,1.4849881706963111e-05,0.0006251685423712638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least， I didn't see it,0.0,0.9999806422243147,0.0,0.0,0.0,0.0,3.9806964498412545e-06,0.0,1.1393955868681873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.983123366819377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.9984502334436053,3.9618756672054006e-05,0.0,0.0,0.0014888396997739587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.130809994874417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,6.72244553334693e-05,0.0,0.9995565044528254,0.0,5.267105926461798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003236000325765407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble， Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,1.3259862726377879e-05,0.0,0.9999688235410753,0.0,1.0796696696426491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.119899501909826e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,7.266741440384205e-05,0.00013168263537819886,0.0,0.0,0.0,0.0,0.00010948349025919234,0.0,0.9996861664599588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,1.2305320371675048e-06,0.0,0.0,0.0,0.0,0.0,0.9999987290149893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5282968058091414e-08,1.517000544281214e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.6735116764897149,0.0,0.00044830218148929867,0.0,0.32593194665726205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010807467153378505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.9992080788118635,0.0,0.00044371799490212726,0.0,0.00020300731953676557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014519587369765834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.13316259159383376,0.0,0.0,0.0,0.0,0.01567217920305798,0.0,0.4996147959407234,0.0,0.35155043326238483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.0002510652868803993,0.0,0.9991528574930364,0.0,0.0005337137018142841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.236351826894493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.004316620539238165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868689768782848,0.008153245997970349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006611565845066658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.9999353416246056,0.0,0.0,0.0,0.0,1.0510537442164882e-06,3.347217520527201e-05,0.0,3.0135146444920134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,6.734576870593471e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999972401818295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0823757900017858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9846934304517746e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.9999823636990536,0.0,0.0,0.0,0.0,1.5674973718424042e-06,0.0,1.5389168157816252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796354168077831e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.0003152856748108719,0.0,0.0,0.0,0.0,0.0,3.529713983000735e-05,0.0,0.014594792709951182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850546244754079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,2.9573887999600924e-07,0.0,0.0,0.9999996699816306,0.0,0.0,0.0,0.0,0.0,0.0,2.8271410925902366e-08,0.0,6.008078492799163e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.9943125727508294,0.0,0.0,0.0,0.0,8.121666368803701e-05,0.0,0.004513238484069176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010929721014133547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,2.6672881045864633e-05,0.0,0.0,0.0,0.0,0.0,0.9982306219712708,0.0,0.0017216742289549428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103091872843131e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.9965990058638151,0.0,0.0,0.0,0.0,0.0,8.200386215728544e-07,0.0,0.0033996808352261005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932623372153939e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.1317054189726254,0.0,0.2806804530624941,0.36711675747778477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22049737048709578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.0001843747214713629,0.0,0.0,0.0,0.999503187985156,0.0,7.184071996751976e-06,0.0,0.0003052532213758854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.005034892157855063,0.0,0.11021432696910188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317496526934501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6530011281795929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,1.0361993685845651e-06,0.0,0.00026947159721162566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634020825398702e-07,0.9997291288013372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.0002487706476395355,0.0,0.00017341072399605748,0.0,0.9995572375214196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0581106944872762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.03812663197668296,0.0,5.517559544453388e-06,0.0,0.0004591752891182638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9614086751746543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.00018374214305133844,0.0,0.0,0.0,0.0,0.0,0.0004395739728982403,0.0,0.9992938252289517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.285865509874908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.00010958158552589035,0.0,5.4086291741801e-06,0.0,0.999880695511363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314273936924431e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9998371426472893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874474995111599e-05,0.0,7.61972572518979e-05,0.0,0.0,0.0,0.0,0.0,7.578562046365628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.11111831136086908,0.001008599798964763,0.0,0.0,0.001307645347958109,0.0,0.886565443492208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.0024440345656956772,0.0,0.0,0.0,0.0,0.0,0.0001048781490847139,0.0,0.9972987815451965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015230574002314916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.9998054784985774,0.0,0.0,3.4507744304854505e-06,0.0,1.2744162799183877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017832656419294754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.0002888085780814756,0.0,0.0,0.0,0.0,0.0,0.9963877417417103,0.0,0.0032748730431415344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857663706669906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.9920261069638022,0.0,0.0,1.844657847939998e-05,0.0,0.0,0.0005281783301652734,0.0,0.0074272681275530895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.00042729837503066847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987220236076229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957184477215174e-05,0.0,0.0,0.0,0.0,0.0007711061725742792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.015630039205102336,0.0,0.4860007876693866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969028832169833,0.0,0.0,0.0,0.0,0.0,0.0,0.0014662899085277862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.007287598771764964,0.0,0.0,0.0,0.0,0.0016331863469205374,0.0,0.004370497685809315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867087171955052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.9994922797127798,0.0,0.0,0.0,0.0,8.640888390009558e-05,6.998839560307248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035132300771703915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,2.56669072109398e-07,0.0,4.2121694215739315e-07,0.0,0.047664711074174866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523346110398109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.0005982481704253053,0.0,0.0,0.0,4.224323752802444e-05,0.0,0.0,0.9990592474281244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030026116392233823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.6783634080544833,0.0,0.0,0.0,0.0,0.0,0.2708553062080689,0.0,0.04913181324544894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016494724919989064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,4.6288060556486835e-05,0.0,0.08320199574699791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037988494091882976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163718312515268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
