sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.015147196047771549,0.0,0.0,0.0,0.0,0.0,0.9839221167787604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046534358673403116,0.00046534358673403116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.0005154334217440108,0.0,0.3702802157331356,0.0,0.6286889174233764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005154334217440108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.018081607700371323,0.0,0.8782421019052785,0.0,3.1767315128164526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103644523079222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.2656015388154796,0.0,0.0,0.0,0.0,0.1026479362745598,0.0,0.6317313156482135,0.0,1.9209261747168003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.00029526644033976116,0.0,0.13421975659729346,0.0,0.6433925003302345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22209247663213227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.7719100939410538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19864267422952364,0.0015021515315293693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02794508029789317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.0034826487966596632,0.0,0.0,0.0,0.0,0.8927863336292016,0.0034826487966596632,0.0,0.1002483687774791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,0.24652858147482953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965062303339652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545004974333658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002464690757839484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.11940182297004046,0.0,0.0,0.0,0.0,0.06293090054756909,0.0,0.7019268556596826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11574042082270784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.16652901384414323,0.0,0.0,0.0,0.0,0.0,0.19507619392620806,0.0,0.4904224464957574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14797234573389131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,0.0005056919508271017,0.0,0.0,0.976523448831116,0.0,0.0,0.0,0.0,0.0,0.0,0.02246516726722981,0.0,0.0005056919508271017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.1703782520811795,0.0,0.0,0.0,0.0,0.17464801666889268,0.0,0.1520591953392716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029145359106563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.013583719715772654,0.0,0.0,0.0,0.0,0.0,0.027794792340787716,0.0,0.8733613615157128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08526012642772685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.13348626522899432,0.0,0.0,0.0,0.0,0.0,0.12088750807045145,0.0,0.6456963319414998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09992989475905448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.3602934048198115,0.0,0.4786666378343826,0.09283152180922377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820843553658214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.5157953523718773,0.0,0.0,0.0,8.25052908934046e-06,0.0,0.007614721418446713,0.0,0.47658167568058657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.49028899824676153,0.0,0.1788242459303984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32762645640467775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003260299418162344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.07427512272954348,0.0,0.8981296817963816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002722844531652923,0.02732291102090957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,3.631801112932633e-05,0.0,0.011742872204362726,0.0,0.8246521431649679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16356866661954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.0009000450115724826,0.0,0.33660224203840644,0.0,0.49282083844277036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16967687450725072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.11428705530805267,0.0,0.0,0.0,0.0,0.0,0.13305020016930846,0.0,0.670019607202194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08264313732044484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.09530395704222513,0.0,0.7438755381986892,0.0,0.00026630898104111237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16055419577804456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9172966526830238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003573440163267047,0.0,0.003573440163267047,0.0,0.0,0.0,0.0,0.0,0.07555646699044204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.3624134649324488,0.3203964155922469,0.0,0.0,0.0018431042530399528,0.0,0.3153470152222643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.09116494699516407,0.0,0.0,0.0,0.0,0.0,0.2819290516588868,0.0,0.20722419384683477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196818074991144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.0383293661017443,0.0,0.0,0.06792004800758744,0.0,0.06677601336156506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269745725291032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.04274699152536572,0.0,0.0,0.0,0.0,0.0,0.050275740285669626,0.0,0.7947203462011806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11225692198778402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.023489520629814038,0.0,0.0,0.0767033594363993,0.0,0.0,0.03420158599113845,0.0,0.8656055339426482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.7505612310730612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24912720608966413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001557814186373741,0.0,0.0,0.0,0.0,0.0001557814186373741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.27375636930461117,0.0,0.31456560781616333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4068902906759419,0.0,0.0,0.0,0.0,0.0,0.0,0.00478773220328359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.10026998369412352,0.0,0.0,0.0,0.0,0.07849091221824679,0.0,0.42410765795969807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39713144612793166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.3134888820492824,0.0,0.0,0.0,0.0,0.09331913930753467,0.004564179487412969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58862779915577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,0.0003977829963332548,0.0,0.15463592675706656,0.0,0.650164544590775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19480174565582517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.995240127062896,0.0,0.0,0.0,0.0006073166241141257,0.0,0.0,0.0006073166241141257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035452396888757637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.0875480346501171,0.0,0.0,0.0,0.0,0.0,0.1857994244412032,0.0,0.38134076400631967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34531177690236003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.18451280740478063,0.0,0.09640661079885465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7190261991470123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.438264935247508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.00589445314217996,0.0,0.0,0.0,0.0,0.9823166405734601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00589445314217996,0.0,0.0,0.0,0.00589445314217996,0.0,0.0,0.0,0.0,0.0,0.0
