sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
One was dependent [MASK]the other,0.6238320027536836,0.0,0.0,0.0,2.7590587203295383e-06,0.0,0.2628812421812588,0.0,0.11328399600633732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Then I feel a tap[MASK] the arm,0.3912244321265534,0.3610555074830182,0.0,0.0,0.0,0.0,0.0,0.0,0.24771838572458146,0.0,1.6746658470176095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He was well aware[MASK] the importance of a new name,0.8758218148367883,0.0,0.0,0.0,4.9631525572898394e-05,0.0,0.12248168348829046,0.0,0.0,0.0,0.0,0.0,0.0016468701493483453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fill [MASK]the survey and send it back to us,0.0,0.0,0.0,0.0,0.0,0.0,0.5383295396000202,0.0,0.349351556764939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09817696486144213,0.0,0.0,0.014141938773598716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He rather speaks [MASK] ‘honor’,0.0,0.0,0.0,0.0,0.0025773754838501473,0.0,0.7112576593047927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025773754838501473,0.28358758972750703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.5977215413769906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982365672702196,0.002020945676394889,0.002020945676394889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah， feel sorry [MASK] her,0.0,0.9309176535574603,0.0,0.0,0.0,0.0,0.0014562560655325262,0.0,0.06718218471909487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004439056579123744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024712082747309152,0.0,0.0,0.0,0.0,0.0,0.00023409026368078476,0.9748197367253293,0.00023409026368078476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least， I didn't see it,0.0,0.28460050364660017,0.0,0.0,0.0,0.0,0.03416380351498893,0.0,0.6480923218906022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033143370947808705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.12150322613198143,0.8784944012514884,0.0,0.0,1.1863082650812586e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1863082650812586e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.022262119156420516,0.0,0.9589132980962719,0.0,1.4782570234573551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018809800177073024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble， Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.23649515721266143,0.0,0.7535074399806454,0.0,6.286939426297558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009934533412430202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.10214924087276313,0.4797819768187078,0.0,0.0,0.0,0.0,0.014405000876992336,0.0,0.4036637814315367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.004620359891948447,0.0,0.0,0.0,0.0,0.0,0.9951979466915624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08467082445866e-05,9.08467082445866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,1.640663372289018e-05,0.0,0.015796107354768066,0.0,0.9841710793777861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640663372289018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.026388124108748297,0.0,0.9650663593200567,0.0,1.7868254923307618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008527648316271712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.8233445878082611,0.0,0.0,0.0,0.0,0.012815398997120796,0.0,0.1636418039802237,0.0,0.00019820921439440094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.00018601220437646854,0.0,0.1172588850509642,0.0,0.7366495129506266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14590558979403268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.9730197816303393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022706601430672838,0.0001010853413229692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004172531597664892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.0015276879771966283,0.0,0.0,0.0,0.0,0.43725212196294055,0.0015276879771966283,0.0,0.5596925020826662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,0.13286776450114327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555975986837192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011479862018910762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.477479622678306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.8374118294197801,0.0,0.0,0.0,0.0,0.0022808031097227245,0.0,0.15959660570328912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007107617672080009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.18317434607796476,0.0,0.0,0.0,0.0,0.0,0.043085609358058094,0.0,0.7471599772026373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026580067361339887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,0.0001455814408780542,0.0,0.0,0.7464732313502085,0.0,0.0,0.0,0.0,0.0,0.0,0.25323560576803544,0.0,0.0001455814408780542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.858423702547698,0.0,0.0,0.0,0.0,0.014672178299523449,0.0,0.11641130324467998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010492815908098651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.1358490351983547,0.0,0.0,0.0,0.0,0.0,0.04379773256638473,0.0,0.8139881348962408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006365097339019783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.5625215804815137,0.0,0.0,0.0,0.0,0.0,0.007713925234719907,0.0,0.3718599646888199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05790452959494647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.006126431122113245,0.0,0.8163489152422607,0.14200405063834728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035520602997278806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.06779509420286743,0.0,0.0,0.0,6.3354660287204716e-06,0.0,0.0045436346089550135,0.0,0.9276549357221489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.04567715638332171,0.0,0.8816463316156297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723634514279312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031306057311744173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.008150157562321939,0.0,0.5815425254959795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042125513777903324,0.4098860618039195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.00012977649012986276,0.0,0.01100233516988638,0.0,0.9824487215991783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006419166740805458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,8.224018942302555e-05,0.0,0.039559259082439055,0.0,0.9063417819304713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05401671879766664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.24043946377266542,0.0,0.0,0.0,0.0,0.0,0.030357604054236986,0.0,0.7206120098094512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008590922363646438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.008284285283199595,0.0,0.9904619081263103,0.0,4.718678649780671e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012490879118403412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9496057545422644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033018989176516425,0.0,0.00033018989176516425,0.0,0.0,0.0,0.0,0.0,0.04973386567420528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.09437851459826148,0.8844805042122222,0.0,0.0,1.1941864273408676e-05,0.0,0.021129039325242873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.3860207565213383,0.0,0.0,0.0,0.0,0.0,0.018233433734438777,0.0,0.5886380243696403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007107785374582634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.7378843172085797,0.0,0.0,0.032333149415814576,0.0,0.19214677342057634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763575995502933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.28502003782668406,0.0,0.0,0.0,0.0,0.0,0.007813861804303896,0.0,0.7013511347197973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058149656492148104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.1740210602357609,0.0,0.0,0.6946197674269964,0.0,0.0,0.010757638682139553,0.0,0.12060153365510322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.9799215459554715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020017334519734108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055976239717426e-05,0.0,0.0,0.0,0.0,3.055976239717426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.011681331425262266,0.0,0.6872171400155878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019510548847121164,0.0,0.0,0.0,0.0,0.0,0.0,0.28159097971202884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.8718053225134225,0.0,0.0,0.0,0.0,0.0036079108318617173,0.0,0.12345469807655086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011320685781649742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.7692940285565197,0.0,0.0,0.0,0.0,0.2259913491171805,0.002664170056371039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002050452269928729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,0.0002287612433469972,0.0,0.0365477912670795,0.0,0.2563768209941499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068466264954236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.6430155295247778,0.0,0.0,0.0,2.9964544663985524e-05,0.0,0.0,2.9964544663985524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569245413858942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.3319688747981274,0.0,0.0,0.0,0.0,0.0,0.05146756118896741,0.0,0.5202622065448752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09630135746803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.09860379895789013,0.0,0.896690975332743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004682442641879665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2783067487159434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.00027505844058129444,0.0,0.0,0.0,0.0,0.9991748246782561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027505844058129444,0.0,0.0,0.0,0.00027505844058129444,0.0,0.0,0.0,0.0,0.0,0.0
