sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
Ah， feel sorry [MASK] her,0.0,0.5307734230385678,0.0,0.0,0.0,0.0,0.03649206398951532,0.0,0.2880079440494583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472656892245858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08633964620336364,0.0,0.0,0.0,0.0,0.0,0.002202236113318589,0.9092558815699991,0.002202236113318589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least， I didn't see it,0.0,0.18384404849380168,0.0,0.0,0.0,0.0,0.13391007225682042,0.0,0.5449109367347237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13733494251465422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.10989152910525471,0.8900861450340981,0.0,0.0,1.1162930323593757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1162930323593757e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.13030580526617672,0.0,0.6111531251918536,0.0,0.0014171536555745504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25712391588639516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble， Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.18751824240174172,0.0,0.7331637146284974,0.0,0.001216399150389766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07810164381937107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.4373094472025547,0.2489493247985099,0.0,0.0,0.0,0.0,0.15079220346880579,0.0,0.1629490245301296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.008402346466938734,0.0,0.0,0.0,0.0,0.0,0.9894485331729984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010745601800314017,0.0010745601800314017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.002251337597930244,0.0,0.08524505791433758,0.0,0.910252266889802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002251337597930244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.09535532131767355,0.0,0.7772509988129116,0.0,0.0015124131436713877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12588126672574346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.7064345155196627,0.0,0.0,0.0,0.0,0.0844205851906949,0.0,0.20868091337530464,0.0,0.0004639859143377097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.0013392714733854098,0.0,0.12925693983886152,0.0,0.8172675944358797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521361942518733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.962074640653862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030700155478710134,0.00037523612963486744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006849967737793063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.002483179131647696,0.0,0.0,0.0,0.0,0.8751493370549025,0.002483179131647696,0.0,0.11988430468180208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,0.7752012057052534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15914417356981622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644885882185234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011660325064069585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.7866530232590332,0.0,0.0,0.0,0.0,0.02282031051692547,0.0,0.14562028491222137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04490638131181996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.610301354070682,0.0,0.0,0.0,0.0,0.0,0.03968512462688713,0.0,0.1205351812119131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22947834009051776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,0.002007010594617397,0.0,0.0,0.3402530579618189,0.0,0.0,0.0,0.0,0.0,0.0,0.6557329208489463,0.0,0.002007010594617397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.5485100981662009,0.0,0.0,0.0,0.0,0.06689147427225696,0.0,0.2964964024794012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08810202508214093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.6911003148972168,0.0,0.0,0.0,0.0,0.0,0.025337116615440403,0.0,0.27076228663604074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012800281851302053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.7200359668225526,0.0,0.0,0.0,0.0,0.0,0.024763573686819324,0.0,0.14965911995976652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10554133953086163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.39239612590889267,0.0,0.29462858880279225,0.2172339039474125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09574138134090263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.7948302028726076,0.0,0.0,0.0,4.525968635765589e-05,0.0,0.002327515035779329,0.0,0.20279702240525535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.2468473790066694,0.0,0.6466393627086128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10409560010338795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002417658181329884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.25343177199772,0.0,0.36043109366533044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003407252266219916,0.3857964091103276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.0007135391717495326,0.0,0.09484110675942671,0.0,0.7236786815381693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18076667253065448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.0012443926825422714,0.0,0.038704017829665274,0.0,0.8835142461240422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07653734336375034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.8100440964250684,0.0,0.0,0.0,0.0,0.0,0.010702680775666806,0.0,0.12088091868236103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05837230411690377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.42295676705412616,0.0,0.3003677971431526,0.0,0.0012563282894844654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754191075132368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.915585704579224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016099237904595757,0.0,0.0016099237904595757,0.0,0.0,0.0,0.0,0.0,0.08119444783985684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.27863163004124925,0.6928728753178309,0.0,0.0,0.00011163794532427616,0.0,0.028383856695595577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.5712957496768125,0.0,0.0,0.0,0.0,0.0,0.048780005515088196,0.0,0.2411154107614229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388088340466764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.29425357670914287,0.0,0.0,0.10285699357118472,0.0,0.5146070984382801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08828233128139225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.6486282664174143,0.0,0.0,0.0,0.0,0.0,0.029730229864993286,0.0,0.2709593723184183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05068213139917402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.6351975165194027,0.0,0.0,0.19580944363105723,0.0,0.0,0.0454787351205892,0.0,0.12351430472895092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.641469014951469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34319877792669645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666103560917276,0.0,0.0,0.0,0.0,0.007666103560917276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.11072918352239752,0.0,0.38627537883603086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060923970617890615,0.0,0.0,0.0,0.0,0.0,0.0,0.442071467023681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.48912940128869875,0.0,0.0,0.0,0.0,0.028028785536693034,0.0,0.35090284024887863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13193897292572956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.4289047538731535,0.0,0.0,0.0,0.0,0.4260413075369265,0.02749435010015311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11755958848976691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,0.0010308908092970426,0.0,0.1096560572055921,0.0,0.5864159039568961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028971480282147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.7710470488348466,0.0,0.0,0.0,0.00046462938789894456,0.0,0.0,0.00046462938789894456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2280236923893555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.46401642940975657,0.0,0.0,0.0,0.0,0.0,0.07769242457746015,0.0,0.3093291089312201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14896203708156322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.08837294980996974,0.0,0.3666364954469567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426285335942591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023620211488144275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.014832107386349606,0.0,0.0,0.0,0.0,0.9555036778409511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014832107386349606,0.0,0.0,0.0,0.014832107386349606,0.0,0.0,0.0,0.0,0.0,0.0
