sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
He rather speaks [MASK] honor,0.0,0.0,0.0,0.0,0.8517622803512298,0.0,0.0707491317588951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000675534377045e-05,0.07746258721434071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961464701379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2182683147882485e-06,1.2136229116768821e-06,4.2163863565073717e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah feel sorry [MASK] her,0.0,0.0012161182657372612,0.0,0.0,0.0,0.0,0.004769098496322839,0.0,0.0018202475955127802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921945356424271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995161483811612,0.0,0.0,0.0,0.0,0.0,0.0008859703402744664,0.00032719516721750326,0.003625350680896054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least I didn't see it,0.0,0.9972316045155531,0.0,0.0,0.0,0.0,0.00014053027956773364,0.0,0.001440545975774912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011873192291042521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.98819261555046,0.00018013021007211912,0.0,0.0,0.011526201286234383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010105295323348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.0002788728027803784,0.0,0.9990520536215161,0.0,0.00046115012408512614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020792345161844565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.00037702703552176185,0.0,0.9992239411907037,0.0,0.0002552690501802989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014376272359421343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.006995362565847583,0.0026787475437841527,0.0,0.0,0.0,0.0,0.006187714409822428,0.0,0.9841381754805458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,1.520476359132845e-05,0.0,0.0,0.0,0.0,0.0,0.999984598645663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64821448288662e-08,1.0010860077962292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.4547432351715786,0.0,0.0007961925059874667,0.0,0.5443632747124676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7297609966301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.979901211153734,0.0,0.008039523238185589,0.0,0.0034002630771309134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008659002530949514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.08408471635275933,0.0,0.0,0.0,0.0,0.0183578844268707,0.0,0.7858098415761531,0.0,0.1117475576442169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.017933967699308134,0.0,0.911306911765209,0.0,0.06422851021916805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006530610316314892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters and that can damage their roots,0.006920975521228108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711927997574825,0.021616430198402786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026979452288654717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.9995715206040345,0.0,0.0,0.0,0.0,3.5274265007393134e-05,0.0002814685599581574,0.0,0.00011173657099994465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition as we have just seen there was a growing control of family size,0.00017302292524883924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996768607656522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001469414302969763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1748788019563705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.9979430218729032,0.0,0.0,0.0,0.0,8.260323230277899e-05,0.0,0.001742784402151579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002315904926425004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain in two quite different senses,0.0002598474367213753,0.0,0.0,0.0,0.0,0.0,0.00026089527043277023,0.0,0.001777875026162967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977013822666829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment listened to the somehow insistent angry ringing,0.0,0.0,0.0,0.0,0.0,0.0003206341701328267,0.0,0.0,0.9996301637071785,0.0,0.0,0.0,0.0,0.0,0.0,6.446090606016251e-06,0.0,4.2756032082650706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.96059767745302,0.0,0.0,0.0,0.0,0.00018143555162938247,0.0,0.03799465713235079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012262298629997308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.0006509323596762518,0.0,0.0,0.0,0.0,0.0,0.9909497467655685,0.0,0.008232783164246499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016653771050875458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We've got a fight [MASK] our hands said Bernice,0.6346544433097366,0.0,0.0,0.0,0.0,0.0,0.010077864774962942,0.0,0.35142058457017683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038471073451236217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.0015436154247364827,0.0,0.016321250499113742,0.9758201187160042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006315015360145662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.006560206585011072,0.0,0.0,0.0,0.9810601645308596,0.0,0.002481490425551267,0.0,0.009898138458578008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.06393480949392052,0.0,0.14424298576861322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400347425212007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6517874622162656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.0001880695177415371,0.0,0.0031485506458399926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.884377342180952e-06,0.9966554954590763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.029393613154783976,0.0,0.008848144900591201,0.0,0.9599996468802654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001758595064359452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.13498294098304903,0.0,0.002295601370032431,0.0,0.13705547031616122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7256659873307574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.04266439350538474,0.0,0.0,0.0,0.0,0.0,0.21819330003597026,0.0,0.7216847384939936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017457567964651376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.017171725845528934,0.0,0.00022280491342217612,0.0,0.9815238246082522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010816446327967032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9995789130117783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076814962276539e-05,0.0,8.588382047122158e-05,0.0,0.0,0.0,0.0,0.0,0.00025443501812770025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.052845715504244405,0.0024204684212312606,0.0,0.0,0.02205746849351525,0.0,0.9226763475810091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.018562093921976098,0.0,0.0,0.0,0.0,0.0,0.008771458120096465,0.0,0.9665066756732514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006159772284676046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.9986083189983944,0.0,0.0,0.0001265028377890234,0.0,7.095367794207934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011942244858745158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS ridden by Russian Nikolay Amelchenko died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.0007402555601211553,0.0,0.0,0.0,0.0,0.0,0.9712212123203015,0.0,0.02751939026952383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005191418500535858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.9636831430736499,0.0,0.0,0.0006972523933995061,0.0,0.0,0.01035327004795806,0.0,0.025266334484992548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.0002637046630487112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99840954206651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.003960649937136e-05,0.0,0.0,0.0,0.0,0.001236713663941881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.13550292337989425,0.0,0.3101459100901737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145080799980026,0.0,0.0,0.0,0.0,0.0,0.0,0.03984308653192942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you I felt a bit mean [MASK] being amused but after all they had only themselves to blame,0.0,0.0182446568719461,0.0,0.0,0.0,0.0,0.04785771716349271,0.0,0.01641031338559546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9174873125789658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed EconomaticsEducation [MASK] distributor for the Minilabspecifically aimed at schools,0.0,0.0,0.0,0.9388942534907267,0.0,0.0,0.0,0.0,0.0044183551592607406,0.014475048206874602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04221234314313789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said Harvey thinks I am employed by Midwinter to check [MASK] on him?,0.0,0.0,0.0,0.0,0.0015161283878904978,0.0,0.0019444772087234944,0.0,0.5489789273165282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4475604670868578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.0009684658693367101,0.0,0.0,0.0,5.432308575370216e-05,0.0,0.0,0.9987191808666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002580301782348681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.6318488430161289,0.0,0.0,0.0,0.0,0.0,0.04192169737380645,0.0,0.3238693033593173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023601562507474015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644759355279546,0.0,0.09475904652479464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014061824073055545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9031702951323719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.9606221618606469,0.0,0.0,0.0,0.0,0.03801539643817786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005452726190377471,0.0,0.0,0.0,0.000817169082137521,0.0,0.0,0.0,0.0,0.0,0.0
