sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
Ah， feel sorry [MASK] her,0.0,0.5332318029330986,0.0,0.0,0.0,0.0,0.017758760762486336,0.0,0.4181999004016734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03080953590274169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018105762801876,0.0,0.0,0.0,0.0,0.0,0.0005491959139500075,0.0970910318919124,0.0005491959139500075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least， I didn't see it,0.0,0.14334730439852308,0.0,0.0,0.0,0.0,0.07124815828102513,0.0,0.06814657824707739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7172579590733744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.7783555513057837,0.21154133611043538,0.0,0.0,0.005051556291890478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051556291890478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.025720848454486578,0.0,0.9437258461310059,0.0,8.331858278257651e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030469986831724975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble， Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.11906848595219457,0.0,0.8724139705769022,0.0,0.0007204320005402247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077971114703630235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.022059453614578322,0.5423575370156527,0.0,0.0,0.0,0.0,0.15435299282929502,0.0,0.2812300165404739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.6014819240932985,0.0,0.0,0.0,0.0,0.0,0.39656695370462414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009755611010386611,0.0009755611010386611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.00013977184980491612,0.0,0.15366944603990065,0.0,0.8460510102604896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013977184980491612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.2104815398296129,0.0,0.6751165169143257,0.0,0.00011403862701026576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428790462905113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.3755235833933418,0.0,0.0,0.0,0.0,0.1322071911456221,0.0,0.4921001840753553,0.0,0.00016904138568081775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.0006556735668411701,0.0,0.06275011601027417,0.0,0.8884976677499432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04809654267294144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.19734103735141978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957327950158836,0.0007471778042123027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061789898284843915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.0009242417689361383,0.0,0.0,0.0,0.0,0.8547061422403912,0.0009242417689361383,0.0,0.14344537422173653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,0.04181700298814422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448213347265728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835525794936265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001482840455719265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.28435954044146455,0.0,0.0,0.0,0.0,0.19542981548215885,0.0,0.33270609051656375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18750455355981285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.12446784559224813,0.0,0.0,0.0,0.0,0.0,0.41222314852935754,0.0,0.261611362000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20169764387802136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,0.00044170065582090334,0.0,0.0,0.9014359258371305,0.0,0.0,0.0,0.0,0.0,0.0,0.09768067285122768,0.0,0.00044170065582090334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.3664910505035448,0.0,0.0,0.0,0.0,0.07624686470368106,0.0,0.36914099740613765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881210873866365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.2674640364802398,0.0,0.0,0.0,0.0,0.0,0.049320390548937186,0.0,0.6392245583055494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399101466527366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.04377925185752149,0.0,0.0,0.0,0.0,0.0,0.1351688346275021,0.0,0.7006513882511817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12040052526379474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.12228710289198112,0.0,0.806858530327171,0.05075213221495473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020102234565893124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.9794438628126264,0.0,0.0,0.0,7.698057320568201e-07,0.0,0.001796232660212586,0.0,0.018759134721428983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.3061930513830434,0.0,0.1612717857264268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320563887470688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047877414346091346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.07206263210993168,0.0,0.8204691959553211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020251193644504517,0.10544305257029683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,1.858312197048235e-05,0.0,0.03602628527768287,0.0,0.7356732218727225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22828190972762408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.0028997653935949504,0.0,0.07511559612617467,0.0,0.7093232065862398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21266143189399056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.014745815190243866,0.0,0.0,0.0,0.0,0.0,0.41362667803243247,0.0,0.3294214312095553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24220607556776835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.1599003282126568,0.0,0.658423359702536,0.0,0.0012989357012154667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1803773763835918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9534468269585518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002371891242381934,0.0,0.002371891242381934,0.0,0.0,0.0,0.0,0.0,0.04180939055668439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.0744267567718145,0.7872221983238155,0.0,0.0,0.0005706421133207599,0.0,0.13778040279104928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.0717917701290036,0.0,0.0,0.0,0.0,0.0,0.18152727812268196,0.0,0.6374894372081987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10919151454011572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.16760410589322042,0.0,0.0,0.023701298570094117,0.0,0.6336983277104146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17499626782627092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.08609701934133034,0.0,0.0,0.0,0.0,0.0,0.008882788037710847,0.0,0.7300436643836787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749765282372801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.03848717801970274,0.0,0.0,0.08523247240088894,0.0,0.0,0.29527485253179886,0.0,0.5810054970476094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.6228256306499254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711638662015935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00300525157424061,0.0,0.0,0.0,0.0,0.00300525157424061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.20680224079372647,0.0,0.623453923467498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561023831575649,0.0,0.0,0.0,0.0,0.0,0.0,0.013641452581210656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.2964952289224135,0.0,0.0,0.0,0.0,0.04236741297512245,0.0,0.4995708831495733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16156647495289078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.04670746407411745,0.0,0.0,0.0,0.0,0.8779041066286186,0.0447789148635469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030609514433717077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,0.0007106537269327344,0.0,0.03463666392697226,0.0,0.9289666826709766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035685999675118395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.8163250270192122,0.0,0.0,0.0,0.0029568518173875014,0.0,0.0,0.0029568518173875014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17776126934601277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.020450830323629113,0.0,0.0,0.0,0.0,0.0,0.11269603563888161,0.0,0.5937910449459722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273062089091517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.28893101166808544,0.0,0.40613727304932107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3044972581477549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043445713483859154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.0003457734746866867,0.0,0.0,0.0,0.0,0.99896267957594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003457734746866867,0.0,0.0,0.0,0.0003457734746866867,0.0,0.0,0.0,0.0,0.0,0.0
