sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
Then I feel a tap[MASK] the arm,0.9222436055123513,0.005791354494819756,0.0,0.0,0.0,0.0,0.0,0.0,0.06860532730418858,0.0,0.0033597126886403417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He was well aware[MASK] the importance of a new name,0.0004768143381874024,0.0,0.0,0.0,0.0008985418311259842,0.0,0.9414191440230609,0.0,0.0,0.0,0.0,0.0,0.05720549980762568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fill [MASK]the survey and send it back to us,0.0,0.0,0.0,0.0,0.0,0.0,0.0001107605970647755,0.0,0.9976638329430914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019446943943368805,0.0,0.0,0.00028071206550693475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He rather speaks [MASK] honor,0.0,0.0,0.0,0.0,0.7194261963966261,0.0,0.2109601412522789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204806695957191e-05,0.06960161428413537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.9999964295388201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26321396594112e-06,8.131555284727999e-07,4.940916855176022e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah feel sorry [MASK] her,0.0,0.0007858808468908676,0.0,0.0,0.0,0.0,0.002229234365740585,0.0,0.00113128532710379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958535994602647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973253852900742,0.0,0.0,0.0,0.0,0.0,0.001047922139516988,0.0001641524192741304,0.0014625401511346398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least I didn't see it,0.0,0.9995321875092574,0.0,0.0,0.0,0.0,5.889523048261639e-05,0.0,0.0003684072262348168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0510034025170665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.9615330833613102,0.0006513103541362643,0.0,0.0,0.03757261912639871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000242987158154904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.00021386319765205543,0.0,0.9990127360414776,0.0,0.00023686181649342102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005365389443769466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.0009540936151515155,0.0,0.997427267927967,0.0,0.0008598937368461802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007587447200353254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.004889047059705477,0.001511946908917263,0.0,0.0,0.0,0.0,0.0062107925619320405,0.0,0.9873882134694452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.00011740089722064971,0.0,0.0,0.0,0.0,0.0,0.9998810455013419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.940544029834347e-07,9.595470344415124e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,0.5462705816639958,0.0,0.0012119894580368338,0.0,0.4523575464055725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015988247239489599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.9911979857229273,0.0,0.0030149991214132987,0.0,0.0013313479966576426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044556671590017865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.08257221509979742,0.0,0.0,0.0,0.0,0.008143586625276089,0.0,0.8271948532104186,0.0,0.08208934506450788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.022662271577571017,0.0,0.9418007379257497,0.0,0.023741780837092365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01179520965958689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters and that can damage their roots,0.016549708732091575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653715130852716,0.01666647909449051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014122990881462896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.9983377021650661,0.0,0.0,0.0,0.0,6.737095619988246e-05,0.00046743245444479743,0.0,0.001127494424289152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition as we have just seen there was a growing control of family size,4.735204603372172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999184868343324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388558243548113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755371984021008e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.9981675934747936,0.0,0.0,0.0,0.0,1.6810889722662888e-05,0.0,0.0016951904367303232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012040519875340705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain in two quite different senses,0.00026309107815097725,0.0,0.0,0.0,0.0,0.0,0.00039911257258207694,0.0,0.006359468103540406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929783282457265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment listened to the somehow insistent angry ringing,0.0,0.0,0.0,0.0,0.0,9.939160365198291e-06,0.0,0.0,0.9999893038505208,0.0,0.0,0.0,0.0,0.0,0.0,3.6243153095742753e-07,0.0,3.9455758306104135e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.9597982691636348,0.0,0.0,0.0,0.0,0.0006645728407963199,0.0,0.03214061450878528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007396543486783637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.0004304626664932898,0.0,0.0,0.0,0.0,0.0,0.9947311134644279,0.0,0.004616581642457496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022184222662128503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We've got a fight [MASK] our hands said Bernice,0.6259903013838128,0.0,0.0,0.0,0.0,0.0,0.008442632416162504,0.0,0.3616864377652162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003880628434808425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.0008395898388984257,0.0,0.03074079652844719,0.956820748084898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011598865547756344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.0040881575895776534,0.0,0.0,0.0,0.9835373323949944,0.0,0.0014194056839407728,0.0,0.010955104331487126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.04130892147743545,0.0,0.18460516554291045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34390221445007796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4301836985295761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,2.295668514002481e-05,0.0,0.001580882245679897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042429070179107e-06,0.9983911186401099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.012440037333347899,0.0,0.0021068977903376724,0.0,0.9830903956672532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236266920906118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.49300585184653795,0.0,0.0020354222417893115,0.0,0.10930465312359361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956540727880792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.012506244706036179,0.0,0.0,0.0,0.0,0.0,0.045476013223028626,0.0,0.9207207518306354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021296990240299817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.00948741857468892,0.0,0.0004790605910912652,0.0,0.9896478885333626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003856323008572517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9994414816328728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.422231857501792e-05,0.0,0.00038802733415419535,0.0,0.0,0.0,0.0,0.0,9.626871439794493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.03492936647479612,0.0019699873988680713,0.0,0.0,0.008813475457698842,0.0,0.954287170668637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.009157859954304405,0.0,0.0,0.0,0.0,0.0,0.0012041481586780743,0.0,0.9880038972527893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016340946342283118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.993773000216018,0.0,0.0,0.0001402198324098181,0.0,8.09662539875179e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006005813697584634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS ridden by Russian Nikolay Amelchenko died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.0004612456684544299,0.0,0.0,0.0,0.0,0.0,0.9744533415115785,0.0,0.02464681705883986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043859576112721644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.9246089201321138,0.0,0.0,0.00015532114246803513,0.0,0.0,0.008420313786744236,0.0,0.06681544493867395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.0005601465519495028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972383637189062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011475383426687567,0.0,0.0,0.0,0.0,0.0020867358948774904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.04380266812338423,0.0,0.4061374455206198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5421730636906704,0.0,0.0,0.0,0.0,0.0,0.0,0.007886822665325498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you I felt a bit mean [MASK] being amused but after all they had only themselves to blame,0.0,0.007866877619496025,0.0,0.0,0.0,0.0,0.012676636740533698,0.0,0.016262274830640442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9631942108093299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed EconomaticsEducation [MASK] distributor for the Minilabspecifically aimed at schools,0.0,0.0,0.0,0.7834895681665209,0.0,0.0,0.0,0.0,0.028913668944042403,0.03452927588690512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1530674870025316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said Harvey thinks I am employed by Midwinter to check [MASK] on him?,0.0,0.0,0.0,0.0,0.00035933774825101615,0.0,4.235436513918514e-05,0.0,0.2410365143152582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7585617935713516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.0011651092928069776,0.0,0.0,0.0,5.727402620093799e-05,0.0,0.0,0.9975878064291661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011898102518259346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.6032523233520607,0.0,0.0,0.0,0.0,0.0,0.10390735791868604,0.0,0.2897322157414879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003108102987765426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.0005568714027208652,0.0,0.1827688289949606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017431408417463957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149311587605721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.9331849024939491,0.0,0.0,0.0,0.0,0.06635670742145708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8406266388986e-05,0.0,0.0,0.0,0.00035998381820475045,0.0,0.0,0.0,0.0,0.0,0.0
