sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
He was well aware[MASK] the importance of a new name,0.8538516560939845,0.0,0.0,0.0,0.00015999324467484601,0.0,0.1420855436555952,0.0,0.0,0.0,0.0,0.0,0.003902807005745417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fill [MASK]the survey and send it back to us,0.0,0.0,0.0,0.0,0.0,0.0,0.03243537710733046,0.0,0.8642227377463372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650749815025813,0.0,0.0,0.01683438699607424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He rather speaks [MASK] ‘honor’,0.0,0.0,0.0,0.0,0.0005401146208442603,0.0,0.04964828937135294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005401146208442603,0.9492714813869585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.6909639434805266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074660427259415,0.000785006896765977,0.000785006896765977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah， feel sorry [MASK] her,0.0,0.7244128409909042,0.0,0.0,0.0,0.0,0.0016662558141493334,0.0,0.26464949366474705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009271409530199361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962520946251142,0.0,0.0,0.0,0.0,0.0,0.0005119827525330039,0.9093508250324226,0.0005119827525330039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least， I didn't see it,0.0,0.16607290866049285,0.0,0.0,0.0,0.0,0.010538344862531988,0.0,0.22491399278078883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5984747536961863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.7721962144731107,0.2277108716159217,0.0,0.0,4.645695548378054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.645695548378054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.0018564543204384549,0.0,0.9340760810097686,0.0,1.575451434398946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06405171015544898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble， Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.07839932745641655,0.0,0.8620842983065002,0.0,8.317091967529645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05943320331740789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.10338263728284072,0.8314950580395291,0.0,0.0,0.0,0.0,0.004789002649572694,0.0,0.060333302028057555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.0043929535492796224,0.0,0.0,0.0,0.0,0.0,0.9954436952154126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.167561765387307e-05,8.167561765387307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,4.786718254295402e-05,0.0,0.003972709804853456,0.0,0.9959315558300607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786718254295402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.022364371046270436,0.0,0.8371807933088006,0.0,0.0003796742602915181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14007516138463746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.8110196563187129,0.0,0.0,0.0,0.0,0.003666131788299372,0.0,0.18528005350348498,0.0,3.415838950275163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,0.00026225131149091294,0.0,0.008616238439377893,0.0,0.9669282506798214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024193259569309872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.6503326998292164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33212813884605963,0.00018526842731990176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017353892897404063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.0016588520930738214,0.0,0.0,0.0,0.0,0.5196487875015369,0.0016588520930738214,0.0,0.47703350831231545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,0.6431945802106848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16378912690436095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19057558870039848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024407041845557935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.507906694971905,0.0,0.0,0.0,0.0,0.0071354315986588476,0.0,0.47371121133251365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011246662096922534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.49209299727003575,0.0,0.0,0.0,0.0,0.0,0.0028964595474220353,0.0,0.4891658033797932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015844739802748996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,0.00011196023560971569,0.0,0.0,0.9239834597057685,0.0,0.0,0.0,0.0,0.0,0.0,0.07579261982301207,0.0,0.00011196023560971569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.6080640484054897,0.0,0.0,0.0,0.0,0.009442129911076888,0.0,0.33584024772411947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04665357395931392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.28481959776122756,0.0,0.0,0.0,0.0,0.0,0.010632724343782115,0.0,0.6988260287944426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057216491005477425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.1372238590303659,0.0,0.0,0.0,0.0,0.0,0.004322115613126373,0.0,0.8374370203113817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021017005045126012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.0018283126779691913,0.0,0.9666656822425761,0.014408900980583067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017097104098871673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.6626700122883022,0.0,0.0,0.0,1.0939956217053204e-06,0.0,0.001871581088581808,0.0,0.3354573126274942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.00366820255885551,0.0,0.9372502743242505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059006361795914564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.516132097942236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.011673266655364924,0.0,0.7939805360458567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167394898987102e-05,0.1943045233497885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,0.0002757135268616573,0.0,0.022146282851291242,0.0,0.9391351638507943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03844283977105282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.00018994394112649483,0.0,0.013355384572294626,0.0,0.8646085545764154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12184611691016348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.1753484491662102,0.0,0.0,0.0,0.0,0.0,0.003726520052259564,0.0,0.8061675392089265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014757491572603722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.006785949754427025,0.0,0.9664530140446321,0.0,0.00014384595924692834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026617190241693903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9855422986158189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.865615066340527e-05,0.0,9.865615066340527e-05,0.0,0.0,0.0,0.0,0.0,0.014260389082854312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.11609551471441253,0.8727706920799451,0.0,0.0,5.123922550454566e-05,0.0,0.011082553980137844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.16720341004005837,0.0,0.0,0.0,0.0,0.0,0.010798609057705019,0.0,0.7429303190303905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790676618718461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.7065654140253385,0.0,0.0,0.00628449302700581,0.0,0.23393057032654732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05321952262110842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.16885041353033675,0.0,0.0,0.0,0.0,0.0,0.0048878801229028275,0.0,0.7729572989375553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053304407409205126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.07118598127092686,0.0,0.0,0.6066275409277381,0.0,0.0,0.004791339541599747,0.0,0.31739513825973537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.980456392324047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018588553320798794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047752717757710547,0.0,0.0,0.0,0.0,0.00047752717757710547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.0007009682140377227,0.0,0.6003901510163075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007105962715898633,0.0,0.0,0.0,0.0,0.0,0.0,0.3918029180537561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.6217811309284204,0.0,0.0,0.0,0.0,0.002163892785938564,0.0,0.36936532070552147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006689655580119574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.6840285046971317,0.0,0.0,0.0,0.0,0.2580634808895686,0.03950310649444858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018404907918851143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,3.630999232236652e-05,0.0,0.005182366587581427,0.0,0.788714229165208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060670942548883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.10693351413689581,0.0,0.0,0.0,2.3033909564114583e-05,0.0,0.0,2.3033909564114583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8930204180439759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.31923081260229214,0.0,0.0,0.0,0.0,0.0,0.0095459621019138,0.0,0.6044980136875898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06672521160820426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.026913708713612868,0.0,0.8318584756549439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14112067900006625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010713663137703582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.00010567115726772738,0.0,0.0,0.0,0.0,0.9996829865281969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010567115726772738,0.0,0.0,0.0,0.00010567115726772738,0.0,0.0,0.0,0.0,0.0,0.0
