sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
[MASK]short， it was Every Irish Town,0.557884086581549,0.0,0.0,0.024635665699111672,0.0,0.0,0.056921153904553705,0.0,0.3605590938147857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Look [MASK] him!,0.0,0.10844230351875307,0.0,0.0,0.0,0.0,0.02578874262842559,0.0,0.8249072734025512,0.04086168045027009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm shocked [MASK] my husband's behavior,0.0,0.0,0.0,0.0,0.0,0.0,0.012373475935539646,0.0,0.9650480897382581,0.02096609270184278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016123416243594949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
She died [MASK]1890 aged sixty-six,0.11177623150304572,0.0,0.0,0.0,0.0,0.0,0.06999335393397317,0.0,0.7928866397620059,0.02534377480097522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One was dependent [MASK]the other,0.2795069016091846,0.0,0.0,0.0,7.014749200284576e-06,0.0,0.1471031445709235,0.0,0.5733829390706916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Then I feel a tap[MASK] the arm,0.3622903274837133,0.17114991584317185,0.0,0.0,0.0,0.0,0.0,0.0,0.4664778657480076,0.0,8.189092510728946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He was well aware[MASK] the importance of a new name,0.6006080634427734,0.0,0.0,0.0,0.001228855650264091,0.0,0.38549084421439545,0.0,0.0,0.0,0.0,0.0,0.012672236692567108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fill [MASK]the survey and send it back to us,0.0,0.0,0.0,0.0,0.0,0.0,0.12024524648199249,0.0,0.8554218416442093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007433492999311878,0.0,0.0,0.01689941887448634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He rather speaks [MASK] ‘honor’,0.0,0.0,0.0,0.0,0.0020142404981917535,0.0,0.5566112871035491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020142404981917535,0.43936023190006734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.9952566229795631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016801441936998836,0.0015316164133685297,0.0015316164133685297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah， feel sorry [MASK] her,0.0,0.03214992442970974,0.0,0.0,0.0,0.0,0.015479993760768942,0.0,0.9516343051432024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007357766663189106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15984985167036048,0.0,0.0,0.0,0.0,0.0,0.019704675101844045,0.8007407981259514,0.019704675101844045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least， I didn't see it,0.0,0.1601002690736386,0.0,0.0,0.0,0.0,0.028543204317642287,0.0,0.7792844003802638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03207212622845531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.29697358463759643,0.7030229681390191,0.0,0.0,1.723611692239117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723611692239117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.008863167258285105,0.0,0.9887860320853996,0.0,5.129259112445853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002299508065190796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble， Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.21166685363401566,0.0,0.762188897341244,0.0,3.3577720933855596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261106713038065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.3012569898464985,0.027830894437933757,0.0,0.0,0.0,0.0,0.00448276477802062,0.0,0.6664293509375472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.0035054487804825453,0.0,0.0,0.0,0.0,0.0,0.9964595145957909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7518311863291766e-05,1.7518311863291766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,1.882966261330271e-05,0.0,0.0042724895381079505,0.0,0.9956898511366654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.882966261330271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.007321321875011627,0.0,0.9866820148299152,0.0,4.500404056241787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005951659254510715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.042492438437638114,0.0,0.0,0.0,0.0,0.0047376738504323395,0.0,0.952692755805671,0.0,7.713190625852451e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,5.421743115071114e-05,0.0,0.044433178138178146,0.0,0.9449494855938411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010563118836830131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.947424854319696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05227301864563357,6.564324595670267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002364837887136839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,0.0011319764121621649,0.0,0.0,0.0,0.0,0.9899651372862769,0.0011319764121621649,0.0,0.007770909889398809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,0.6724785952703681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088135326158288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183579533973622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003499187164408708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.012656359709091,0.0,0.0,0.0,0.0,0.02276420586022433,0.0,0.9585500686479305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006029365782754184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.3844383006695117,0.0,0.0,0.0,0.0,0.0,0.007878035207311299,0.0,0.5879410821933138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01974258192986333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,0.0010818911978182405,0.0,0.0,0.7919193248454661,0.0,0.0,0.0,0.0,0.0,0.0,0.2059168927588974,0.0,0.0010818911978182405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.024029211603754288,0.0,0.0,0.0,0.0,0.023395340141952315,0.0,0.9470722974188092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005503150835484259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.23318086898176654,0.0,0.0,0.0,0.0,0.0,0.03248570975943312,0.0,0.731265728958057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030676923007433342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.2879332076867918,0.0,0.0,0.0,0.0,0.0,0.020412751359174176,0.0,0.6894447240748484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002209316879185689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.27552853172885966,0.0,0.690188786076271,0.028914423242240837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005368258952628497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.7289168073431097,0.0,0.0,0.0,6.317023184180235e-05,0.0,0.050331124438350756,0.0,0.22068889798669775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.0093564885596927,0.0,0.989284128849674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001311521807185983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7860783447351846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.005695470491227628,0.0,0.9936749369025492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629286525423166e-05,0.0005532997409689856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,6.342253876995999e-05,0.0,0.005703721744024004,0.0,0.9841632526569222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010069603060283821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,0.00010578095657278724,0.0,0.019819053039599757,0.0,0.9583771087497696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021698057254057917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.5027461427493074,0.0,0.0,0.0,0.0,0.0,0.006526410605898736,0.0,0.4879099752394296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028174714053642723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.00622379850786252,0.0,0.9889515626810396,0.0,2.3179666979477297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004801459144118436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.9736082696989429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047190495474909206,0.0,0.00047190495474909206,0.0,0.0,0.0,0.0,0.0,0.02544792039155891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.7309836983160406,0.24702917006040787,0.0,0.0,3.483729114340516e-05,0.0,0.02195229433240808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.1371996139424282,0.0,0.0,0.0,0.0,0.0,0.016013923757197773,0.0,0.8450063942090109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017800680913631552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.12753044870839095,0.0,0.0,0.009559194246534817,0.0,0.8608835400451998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002026816999874435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.10813208434797916,0.0,0.0,0.0,0.0,0.0,0.0024789146465228964,0.0,0.8876171030521178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017718979533801326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.19242599695317567,0.0,0.0,0.21539575518828719,0.0,0.0,0.02535371728921238,0.0,0.5668245305693248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.9018756781730676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09727586077553725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042423052569756463,0.0,0.0,0.0,0.0,0.00042423052569756463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.18216461412908813,0.0,0.7780644212375916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021054069082486637,0.0,0.0,0.0,0.0,0.0,0.0,0.018716895550833727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.032191555247359414,0.0,0.0,0.0,0.0,0.007723203925177254,0.0,0.9536120393766158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473201450847552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.411714165794538,0.0,0.0,0.0,0.0,0.5435140546806526,0.033616000961951685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011155778562857665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,5.746311957438485e-05,0.0,0.004406955735448425,0.0,0.9904757640440103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050598171009669434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.9307274136720275,0.0,0.0,0.0,0.00012109349345114487,0.0,0.0,0.00012109349345114487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690303993410702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.12728866700969066,0.0,0.0,0.0,0.0,0.0,0.08294570458536815,0.0,0.7841964369863219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005569191418619257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.131876074438492,0.0,0.8488441161918794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019097917136026037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018189223360259705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.0017117390448303392,0.0,0.0,0.0,0.0,0.994864782865509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017117390448303392,0.0,0.0,0.0,0.0017117390448303392,0.0,0.0,0.0,0.0,0.0,0.0
