sentence,on,at,like,as,with,inside,of,among,in,by,from,during,about,near,out,round,until,along,for,against,across,to,off,upon,towards,under,around,behind,besides,within,beside,into,between,up,over,before,above,down,after,till,toward,without
[MASK]short， it was Every Irish Town,0.12118567281033124,0.0,0.0,0.1876242752814071,0.0,0.0,0.20080588015425008,0.0,0.49038417175401156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Look [MASK] him!,0.0,0.5233561743646212,0.0,0.0,0.0,0.0,0.0309969909301811,0.0,0.3777769806014205,0.06786985410377709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm shocked [MASK] my husband's behavior,0.0,0.0,0.0,0.0,0.0,0.0,0.04631330415015301,0.0,0.8794845761595089,0.037590987921855126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036611131768482935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
She died [MASK]1890 aged sixty-six,0.15547267733287487,0.0,0.0,0.0,0.0,0.0,0.1520140382151921,0.0,0.6058394665798235,0.08667381787210952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One was dependent [MASK]the other,0.12289086379285105,0.0,0.0,0.0,1.6510179644946325e-05,0.0,0.18788363903194405,0.0,0.68920898699556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Then I feel a tap[MASK] the arm,0.5136581983127899,0.22534865829990217,0.0,0.0,0.0,0.0,0.0,0.0,0.2609923701120707,0.0,7.732752371890671e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He was well aware[MASK] the importance of a new name,0.5506728630327012,0.0,0.0,0.0,6.1859007892292365e-06,0.0,0.4344572203706557,0.0,0.0,0.0,0.0,0.0,0.014863730695853809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fill [MASK]the survey and send it back to us,0.0,0.0,0.0,0.0,0.0,0.0,0.1621556060119818,0.0,0.6912086441346947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325615890854161,0.0,0.0,0.014074160767907334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He rather speaks [MASK] ‘honor’,0.0,0.0,0.0,0.0,0.03510080529941793,0.0,0.6120122390298124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03510080529941793,0.31778615037135177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pupils do all sorts [MASK] peculiar things,0.0,0.0,0.0,0.0,0.0,0.0,0.9370643928518675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05758193364357534,0.002676836752278606,0.002676836752278606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ah， feel sorry [MASK] her,0.0,0.49791232812476066,0.0,0.0,0.0,0.0,0.019822450444116207,0.0,0.4563942022540281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025871019177095063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Russia there's little care [MASK] such babies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23963794028067206,0.0,0.0,0.0,0.0,0.0,0.0005884335542595294,0.7591851926108089,0.0005884335542595294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] least， I didn't see it,0.0,0.25466375075180037,0.0,0.0,0.0,0.0,0.028306197857127083,0.0,0.4369405445868486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800895068042239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This places too much burden [MASK]others,0.20023949055100548,0.799752833251734,0.0,0.0,3.838098630279456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838098630279456e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook the peas and the pasta [MASK] the usual way,0.0,0.0,0.0,0.0,0.0,0.0,0.08019602267097033,0.0,0.8999079056624595,0.0,9.205613206734946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980401553450281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sounds like you 're [MASK]trouble， Vologsky,0.0,0.0,0.0,0.0,0.0,0.0,0.04422792199268444,0.0,0.8662413755943087,0.0,1.6766617413015145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08951393579559382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I thought you didn't believe [MASK] that kind of thing,0.1201370814482136,0.4679581961088226,0.0,0.0,0.0,0.0,0.04595275708499489,0.0,0.36595196535796887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retired generals dressed [MASK] white carried the flag-draped coffin from the plane,0.0,0.0,0.0035736896210244716,0.0,0.0,0.0,0.0,0.0,0.990716939302859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002854685538058263,0.002854685538058263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Things have a life of their own，"" proclaimed the gypsy [MASK] a harsh accent",0.0,0.0,0.0,0.0,1.8348746380625346e-05,0.0,0.1952442278731456,0.0,0.8047190746340932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8348746380625346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her courtiers have all been informed [MASK] this decision and have acted accordingly,0.0,0.0,0.0,0.0,0.0,0.0,0.08620504728581635,0.0,0.8489082084680005,0.0,3.129265426739273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06485545159191569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
But now prison officers are taken [MASK] all walks of life,0.0,0.48653033661910394,0.0,0.0,0.0,0.0,0.06220301104612056,0.0,0.4512435102149884,0.0,2.3142119787135777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Now how did I get hold [MASK] Breeze?,0.0,0.0,0.0,0.0,8.205621855129235e-05,0.0,0.0683992663155687,0.0,0.8806908903664903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050827787099389704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At the moment trees are shaken [MASK] automatic harvesters， and that can damage their roots,0.5251814176085813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4371460133561792,3.5438080049882543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376371309551897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I find it very helpful because we deal [MASK] immediate problems,0.0,0.0,0.0,0.0,1.9483207044429886e-05,0.0,0.0,0.0,0.0,0.9825850214474975,1.9483207044429886e-05,0.0,0.01737601213841368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[MASK] addition， as we have just seen， there was a growing control of family size,0.10079964268760823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83071097373759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06840514582643618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42377483656579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maybe that was the basic problem， she told herself wearily as she now stared blindly up [MASK] the ceiling,0.0,0.7063435619145735,0.0,0.0,0.0,0.0,0.022032487859935355,0.0,0.2680824376936432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035415125318479916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
This principle applies [MASK] understanding the brain， in two quite different senses,0.14526223980810093,0.0,0.0,0.0,0.0,0.0,0.022821931506518928,0.0,0.690839657019825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1410761716655551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Both stared at it almost [MASK] horror for a moment， listened to the somehow insistent， angry ringing,0.0,0.0,0.0,0.0,0.0,0.00013767072304910616,0.0,0.0,0.9819648905703274,0.0,0.0,0.0,0.0,0.0,0.0,0.017759767983574367,0.0,0.00013767072304910616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A priority order form has been placed [MASK] the end of this section,0.0,0.590438853501456,0.0,0.0,0.0,0.0,0.02446984528280765,0.0,0.34111370015235687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043977601063379515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The dome is made [MASK] brick with thick mortar joints,0.4962510525238948,0.0,0.0,0.0,0.0,0.0,0.06811197561979712,0.0,0.40744443987714013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02819253197916799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
“We've got a fight [MASK] our hands，” said Bernice,0.179329453553336,0.0,0.0,0.0,0.0,0.0,0.021922319553969383,0.0,0.7736803281850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02506789870768485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outside in the street student protest marches wander aimlessly [MASK],0.0,0.0,0.0,0.0,0.0,0.0,0.03560460742416586,0.0,0.5830170345419062,0.35236188411746266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029016473916465228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The life of a subsistence farmer simple does not accord[MASK] our notion of labor,0.26536309294053617,0.0,0.0,0.0,1.8957137309119678e-07,0.0,0.03818789073661491,0.0,0.6964488267514758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Growing old seems to bring a person's true character [MASK] stronger relief,0.0,0.0,0.0,0.0,0.0,0.0,0.06202472899444486,0.0,0.885939712004679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05189446944125219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014108955962389101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every time it would end [MASK] with him giving me some money,0.0,0.0,0.0,0.0,0.0,0.0,0.022474039141300743,0.0,0.9007448091362075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0090310345388987e-05,0.07677106141214643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think anyone who has been [MASK] love will like this movie,0.0,0.0,0.0,0.0,1.0078150903475588e-05,0.0,0.07503001855651298,0.0,0.8591933186734744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06576658461910918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If something's happened [MASK] Anna you're going to need help,0.0,0.0,0.0,0.0,2.8021556558866053e-05,0.0,0.15438918140511887,0.0,0.7431293031734667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245349386485553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He takes a pride [MASK] what he can do in a small space,0.2291187124637791,0.0,0.0,0.0,0.0,0.0,0.029789168847871913,0.0,0.6820893376443627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05900278104398623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Well there was an odd chair or so， but apart [MASK] that nothing really,0.0,0.0,0.0,0.0,0.0,0.0,0.09853763421795189,0.0,0.831921374753323,0.0,2.2940921116451082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06951805010760867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We describe some relevant findings from papers [MASK] plant growth,0.8773483350875445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016140405172617935,0.0,0.0016140405172617935,0.0,0.0,0.0,0.0,0.0,0.11942358387793192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Section 61 also covers the case where A holds a deposit [MASK] trust for B and C jointly,0.18431404940509344,0.7745032584955971,0.0,0.0,6.506200691099071e-05,0.0,0.04111763009239848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rather， the socialist leaders were trying to intervene [MASK] the high politics of Europe by means of a deliberately constructed myth,0.2641613192309064,0.0,0.0,0.0,0.0,0.0,0.1777789762135899,0.0,0.5406000648139777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01745963974152594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The seminars all went well and the Australian branches have received a number of enquiries [MASK] a result,0.0,0.0,0.0,0.579939804564266,0.0,0.0,0.062404692148627365,0.0,0.3142785153574901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04337698792961661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIVE LAMPS， ridden by Russian Nikolay Amelchenko， died [MASK] a heart attack in front a packed grandstand at Cheltenham yesterday,0.2327289064206514,0.0,0.0,0.0,0.0,0.0,0.06280409232151288,0.0,0.6917202235332157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012746777724620012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's a dance designed for fat people who are not light [MASK] their feet,0.10225077695908158,0.0,0.0,0.6091194637479098,0.0,0.0,0.025717930132077297,0.0,0.2629118291609313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The matrix approach is best suited [MASK] complex projects which require the simultaneous efforts of experts from several disciplines,0.0,0.9749443126945766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024767257765883753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014421476976984106,0.0,0.0,0.0,0.0,0.00014421476976984106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfordshire Health Authority admits its having to look for a two million pound saving [MASK] the Government's Health Reforms,0.0,0.0,0.0,0.0,0.0,0.0,0.055625889392029296,0.0,0.5487241449627388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027080771112640446,0.0,0.0,0.0,0.0,0.0,0.0,0.3685691945325914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind you， I felt a bit mean [MASK] being amused， but after all they had only themselves to blame,0.0,0.5810704785085697,0.0,0.0,0.0,0.0,0.013213200699639181,0.0,0.38210211045723097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023614210334560147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASF has appointed Economatics（Education） [MASK] distributor for the Minilab，specifically aimed at schools,0.0,0.0,0.0,0.6115501755549272,0.0,0.0,0.0,0.0,0.3426872320703626,0.02790673028926085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01785586208544935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I said， “Harvey thinks I am employed by Midwinter to check [MASK] on him?”,0.0,0.0,0.0,0.0,6.344052497894863e-05,0.0,0.05271165519180164,0.0,0.808109390863689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13911551341953038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As a result of the slow recovery [MASK] recession in the UK， inflationary pressures appear set to remain subdued,0.0,0.0,0.0,0.9736320103896364,0.0,0.0,0.0,0.00013313047242509153,0.0,0.0,0.00013313047242509153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02610172866551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entire word processor documents can be sent as mail items to other users [MASK] the network,0.20082377556939862,0.0,0.0,0.0,0.0,0.0,0.10668092106015656,0.0,0.6257583739683799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06673692940206499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A thesaurus module that is integrated [MASK] the software used for database creation， maintenance and searching is particularly valuable,0.0,0.0,0.0,0.0,0.0,0.0,0.15167165947566413,0.0,0.7518086385937194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09596521719428124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000554484736335271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They were to go on trial on January 5 charged [MASK] lying to Congress about the controversy,0.0,0.0,0.0,0.0,0.00017388521456455846,0.0,0.0,0.0,0.0,0.9994783443563063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017388521456455846,0.0,0.0,0.0,0.00017388521456455846,0.0,0.0,0.0,0.0,0.0,0.0
